App_Id,App_Name,AppStore_Url,Primary_Genre,Content_Rating,Size_Bytes,Required_IOS_Version,Released,Updated,Version,Price,Currency,Free,DeveloperId,Developer,Developer_Url,Developer_Website,Average_User_Rating,Reviews,Current_Version_Score,Current_Version_Reviews
StupidSimple.dotbop,Bop The Dot,https://apps.apple.com/us/app/bop-the-dot/id1454755465?uo=4,Games,4+,114442240,12.0,2019-03-10T12:48:59Z,2019-03-10T12:48:59Z,1.0,0.0,USD,True,962148314,What's Goodly LLC,https://apps.apple.com/us/developer/whats-goodly-llc/id962148314?uo=4,,5.0,4,5.0,4
br.com.gediib.gediibscore,Gediib Score,https://apps.apple.com/us/app/gediib-score/id1352800348?uo=4,Medical,17+,17521664,9.0,2018-02-26T18:16:27Z,2019-02-20T00:05:23Z,1.0.4,0.0,USD,True,1262834261,GEDIIB,https://apps.apple.com/us/developer/gediib/id1262834261?uo=4,http://www.gediib.org.br,5.0,1,5.0,1
com.nextappsbd.Vokta-OdhikarandOvijog,Vokta Odhikar & Ovijog,https://apps.apple.com/us/app/vokta-odhikar-ovijog/id1212216503?uo=4,Social Networking,4+,19602432,9.2,2017-04-02T19:37:44Z,2017-04-02T19:37:44Z,1.0,0.0,USD,True,888174698,Next Apps,https://apps.apple.com/us/developer/next-apps/id888174698?uo=4,,5.0,8,5.0,8
com.pingysoft.RingItUpDemo,Ring It Up Universal,https://apps.apple.com/us/app/ring-it-up-universal/id293365387?uo=4,Business,4+,37098496,9.0,2008-10-17T04:30:42Z,2017-11-15T10:04:39Z,6.4.5,0.0,USD,True,1097258962,Gonzalo Alvarez Firpi,https://apps.apple.com/us/developer/gonzalo-alvarez-firpi/id1097258962?uo=4,http://www.pingysoft.com,2.43478,23,2.43478,23
io.audilog.Audilog,Audilog,https://apps.apple.com/us/app/audilog/id1273623304?uo=4,Productivity,17+,22453248,12.1,2017-11-09T02:30:19Z,2019-03-26T14:55:36Z,3.0,0.0,USD,True,1273623303,Nahom Abi,https://apps.apple.com/us/developer/nahom-abi/id1273623303?uo=4,,1.0,1,1.0,1
com.getsquire.Paradox,Paradox Barbershop,https://apps.apple.com/us/app/paradox-barbershop/id1435362819?uo=4,Lifestyle,4+,49470464,9.0,2018-09-08T17:23:28Z,2018-09-08T17:23:28Z,1.5.222,0.0,USD,True,1459129355,9380-4185 Quebec Inc.,https://apps.apple.com/us/developer/9380-4185-quebec-inc/id1459129355?uo=4,http://getsquire.com,5.0,4,5.0,4
com.chessking.ios.learn.middlegame3,Chess Middlegame III,https://apps.apple.com/us/app/chess-middlegame-iii/id1130245794?uo=4,Games,4+,46101504,8.0,2016-09-04T15:47:12Z,2018-02-02T17:13:02Z,1.2,0.0,USD,True,1096660597,Chess King,https://apps.apple.com/us/developer/chess-king/id1096660597?uo=4,,4.8,10,4.8,10
com.2020.Proxima,Proxima.Ai,https://apps.apple.com/us/app/proxima-ai/id1513018681?uo=4,Utilities,4+,9812992,13.0,2020-05-17T07:00:00Z,2020-10-04T21:30:31Z,1.2,0.0,USD,True,1460503349,Steve Ink,https://apps.apple.com/us/developer/steve-ink/id1460503349?uo=4,,5.0,8,5.0,8
com.gergelynagy.Checkyoursize,Check your size,https://apps.apple.com/us/app/check-your-size/id706846898?uo=4,Lifestyle,4+,12720128,6.0,2013-09-26T19:47:19Z,2016-09-03T23:38:19Z,1.2,0.0,USD,True,342758893,Gergely Nagy,https://apps.apple.com/us/developer/gergely-nagy/id342758893?uo=4,,1.0,1,1.0,1
com.gsoft.facturaexpress.appexpress,FacturaExpress,https://apps.apple.com/us/app/facturaexpress/id1568115734?uo=4,Business,4+,40441856,11.0,2021-06-03T07:00:00Z,2021-06-03T15:06:38Z,2.5.0,0.0,USD,True,1467015819,Gsoft Development,https://apps.apple.com/us/developer/gsoft-development/id1467015819?uo=4,https://www.facturaexpress.com.uy,0.0,0,0.0,0
com.inspironlogistics.WensAlertsPlus,WENS Connect,https://apps.apple.com/us/app/wens-connect/id1516567250?uo=4,Business,4+,31338496,11.0,2020-06-27T07:00:00Z,2021-09-26T15:04:43Z,2.0,0.0,USD,True,581734822,Inspiron Logistics LLC,https://apps.apple.com/us/developer/inspiron-logistics-llc/id581734822?uo=4,,5.0,1,5.0,1
com.BDMobile.F2503C,Advus Wealthview,https://apps.apple.com/us/app/advus-wealthview/id1530413719?uo=4,Finance,4+,104601600,11.0,2020-09-22T07:00:00Z,2021-09-21T22:45:07Z,1.52,0.0,USD,True,1575542692,"Advus Financial Partners, LLC",https://apps.apple.com/us/developer/advus-financial-partners-llc/id1575542692?uo=4,http://www.advuspartners.com/,0.0,0,0.0,0
com.keycollectorcomics.keycollector,Key Collector Comics App,https://apps.apple.com/us/app/key-collector-comics-app/id1189623811?uo=4,Entertainment,9+,82636800,12.1,2017-10-03T12:58:35Z,2021-10-06T17:46:28Z,3.4.1,0.0,USD,True,1189623810,Nicholas Coglianese,https://apps.apple.com/us/developer/nicholas-coglianese/id1189623810?uo=4,http://keycollectorcomics.com/,4.84084,6321,4.84084,6321
lt.niekorimto.apiegyvunusar,Visa tiesa apie gyvūnus,https://apps.apple.com/us/app/visa-tiesa-apie-gyv%C5%ABnus/id1351492216?uo=4,Education,4+,416067584,9.0,2018-02-22T18:56:09Z,2018-11-13T15:59:39Z,2.0,0.0,USD,True,1225998316,Nieko Rimto,https://apps.apple.com/us/developer/nieko-rimto/id1225998316?uo=4,,0.0,0,0.0,0
com.dannyconnell.fudgetpassword,Password Generator & Vault,https://apps.apple.com/us/app/password-generator-vault/id1177007133?uo=4,Productivity,4+,14558208,8.0,2016-11-18T18:25:53Z,2017-10-04T00:34:50Z,1.1,0.0,USD,True,449448787,Danny Connell,https://apps.apple.com/us/developer/danny-connell/id449448787?uo=4,,4.21429,14,4.21429,14
com.intelliquest.quickdialer,Quick Communicator,https://apps.apple.com/us/app/quick-communicator/id392439067?uo=4,Productivity,4+,1564672,9.0,2010-09-23T23:42:43Z,2019-07-01T21:22:01Z,3.3,0.99,USD,False,392439070,APPTREME STUDIO,https://apps.apple.com/us/developer/apptreme-studio/id392439070?uo=4,http://apptreme.com,3.5,2,3.5,2
com.highschoolMobileApps.PMHN..exam,Psy Mental Health Nurse,https://apps.apple.com/us/app/psy-mental-health-nurse/id1445426932?uo=4,Education,12+,8540160,10.0,2018-12-11T02:24:34Z,2018-12-11T02:24:34Z,1.0,3.99,USD,False,1388898950,Mohamed Masaoudi,https://apps.apple.com/us/developer/mohamed-masaoudi/id1388898950?uo=4,,1.0,1,1.0,1
com.evgeniygolovanov.whack,Worm Whack,https://apps.apple.com/us/app/worm-whack/id950171866?uo=4,Games,4+,54457344,5.1.1,2015-01-07T16:49:42Z,2015-01-07T16:49:42Z,1.1,0.0,USD,True,519135614,Evgeniy Golovanov,https://apps.apple.com/us/developer/evgeniy-golovanov/id519135614?uo=4,,5.0,4,5.0,4
ru.FqdQAmX.Rf.2308,Sushi bar Time | Адлер,https://apps.apple.com/us/app/sushi-bar-time-%D0%B0%D0%B4%D0%BB%D0%B5%D1%80/id1451218082?uo=4,Food & Drink,4+,37614592,8.0,2019-03-21T09:47:43Z,2019-03-21T09:47:43Z,4.1.1,0.0,USD,True,1452851406,Pavel Trushnikov,https://apps.apple.com/us/developer/pavel-trushnikov/id1452851406?uo=4,,0.0,0,0.0,0
com.appelit.inhouse,InHouse Events,https://apps.apple.com/us/app/inhouse-events/id1531804290?uo=4,Entertainment,4+,88350720,10.0,2020-09-19T07:00:00Z,2020-10-26T15:09:42Z,1.1.0,0.0,USD,True,584413394,APPelit B.V.,https://apps.apple.com/us/developer/appelit-b-v/id584413394?uo=4,https://inhouse.events/,0.0,0,0.0,0
com.porsche.connect,Porsche Connect App,https://apps.apple.com/us/app/porsche-connect-app/id1027326241?uo=4,Travel,4+,180152320,13.1,2015-12-01T07:36:44Z,2021-09-09T10:00:53Z,5.1.1,0.0,USD,True,883657267,"Porsche Cars North America, Inc.",https://apps.apple.com/us/developer/porsche-cars-north-america-inc/id883657267?uo=4,http://www.porsche.com,3.94125,1702,3.94125,1702
me.prse.parse,Parse - Read & Share,https://apps.apple.com/us/app/parse-read-share/id1248070176?uo=4,Social Networking,17+,14728192,12.0,2017-06-27T19:35:12Z,2020-05-01T13:39:48Z,1.0.1,0.0,USD,True,1198418316,Jonathan Hart,https://apps.apple.com/us/developer/jonathan-hart/id1198418316?uo=4,http://prse.me,5.0,3,5.0,3
cl.dsarhoya.melon.mimixer,MiMixer,https://apps.apple.com/us/app/mimixer/id1447952724?uo=4,Productivity,4+,8098816,11.0,2019-01-04T08:05:07Z,2021-10-04T16:08:00Z,2.2.0,0.0,USD,True,979965855,Dsarhoya,https://apps.apple.com/us/developer/dsarhoya/id979965855?uo=4,https://dsy.cl/#mimixer,0.0,0,0.0,0
com.zein.zeincustomer,Zein Customer,https://apps.apple.com/us/app/zein-customer/id1567475422?uo=4,Lifestyle,4+,111002624,10.0,2021-05-20T07:00:00Z,2021-08-11T01:37:24Z,1.0.3,0.0,USD,True,1527591190,"ZEIN, MMC",https://apps.apple.com/us/developer/zein-mmc/id1527591190?uo=4,https://zein.az,0.0,0,0.0,0
com.syncwaretechnologies.whatsupchester,What's Up Chester,https://apps.apple.com/us/app/whats-up-chester/id1324556129?uo=4,Travel,17+,35830784,9.0,2019-10-15T07:00:00Z,2019-12-26T18:41:37Z,1.2,0.0,USD,True,1324556128,"Syncware Technologies, Inc.",https://apps.apple.com/us/developer/syncware-technologies-inc/id1324556128?uo=4,,5.0,1,5.0,1
com.fitnessmobileapps.therapysocialfitness,Therapy Social Fitness,https://apps.apple.com/us/app/therapy-social-fitness/id1209159488?uo=4,Health & Fitness,4+,58118144,9.0,2017-02-24T03:25:36Z,2018-08-03T01:41:05Z,4.2.2,0.0,USD,True,472317932,"MINDBODY, Incorporated",https://apps.apple.com/us/developer/mindbody-incorporated/id472317932?uo=4,https://www.mindbodyonline.com/branded-apps,5.0,1,5.0,1
de.jjit.JGastroMobilePos,OrderSys Pos,https://apps.apple.com/us/app/ordersys-pos/id1557237171?uo=4,Food & Drink,4+,30555136,12.0,2021-03-09T08:00:00Z,2021-09-22T13:43:02Z,2021.09.2,0.0,USD,True,1119397320,JJIT GmbH,https://apps.apple.com/us/developer/jjit-gmbh/id1119397320?uo=4,,0.0,0,0.0,0
com.Bee.appbee,BeeMoto: User App,https://apps.apple.com/us/app/beemoto-user-app/id1498951105?uo=4,Travel,4+,65904640,11.0,2021-04-05T07:00:00Z,2021-04-05T22:17:24Z,1.0,0.0,USD,True,1498951104,Vinoth Sarun Sundararajan,https://apps.apple.com/us/developer/vinoth-sarun-sundararajan/id1498951104?uo=4,,0.0,0,0.0,0
com.ServiceConsumer,Tutor Garage - Find Tutors,https://apps.apple.com/us/app/tutor-garage-find-tutors/id1422730243?uo=4,Education,4+,99152896,12.1,2019-08-19T11:15:42Z,2021-05-19T19:16:32Z,1.4.8,0.0,USD,True,1045361252,"Sky Mobile Apps, Inc.",https://apps.apple.com/us/developer/sky-mobile-apps-inc/id1045361252?uo=4,http://www.tutorgarage.com/help,5.0,11,5.0,11
ru.bodio.app,Bodio - всё для вашего тела!,https://apps.apple.com/us/app/bodio-%D0%B2%D1%81%D1%91-%D0%B4%D0%BB%D1%8F-%D0%B2%D0%B0%D1%88%D0%B5%D0%B3%D0%BE-%D1%82%D0%B5%D0%BB%D0%B0/id1477165605?uo=4,Lifestyle,17+,21673984,10.0,2019-10-22T07:00:00Z,2019-12-21T20:58:33Z,1.1,0.0,USD,True,1477165604,Denis Bobrovnikov,https://apps.apple.com/us/developer/denis-bobrovnikov/id1477165604?uo=4,,0.0,0,0.0,0
org.pmenergy.HelloWorld,Peak AI,https://apps.apple.com/us/app/peak-ai/id1205682175?uo=4,Business,4+,30372864,11.0,2017-02-22T02:27:11Z,2020-09-23T15:01:06Z,3.0.2,0.0,USD,True,1205682174,Peak AI Solutions Inc.,https://apps.apple.com/us/developer/peak-ai-solutions-inc/id1205682174?uo=4,https://www.peak-ai.com,5.0,4,5.0,4
com.subsplashconsulting.T993ZG,FCC Belleville,https://apps.apple.com/us/app/fcc-belleville/id1558730214?uo=4,Education,4+,28407808,12.2,2021-03-17T07:00:00Z,2021-08-06T18:26:15Z,5.15.0,0.0,USD,True,1558730216,First Christian Church Of Belleville Inc,https://apps.apple.com/us/developer/first-christian-church-of-belleville-inc/id1558730216?uo=4,https://subsplash.com,0.0,0,0.0,0
com.tochtech.bedsensor,SleepSense,https://apps.apple.com/us/app/sleepsense/id1481166166?uo=4,Health & Fitness,4+,20258816,11.0,2019-11-12T08:00:00Z,2021-09-29T21:59:27Z,1.1.14,0.0,USD,True,1101042260,Tochtech,https://apps.apple.com/us/developer/tochtech/id1101042260?uo=4,,0.0,0,0.0,0
com.punchh.capriottis,Capriotti's,https://apps.apple.com/us/app/capriottis/id889909324?uo=4,Food & Drink,4+,66798592,10.0,2014-09-03T00:58:54Z,2021-07-02T16:12:12Z,2.6,0.0,USD,True,1374462331,Capriottis Sandwich Shop,https://apps.apple.com/us/developer/capriottis-sandwich-shop/id1374462331?uo=4,https://www.capriottis.com/,3.40909,176,3.40909,176
com.t2s.freshandtasty802840,Fresh & Tasty Calverton,https://apps.apple.com/us/app/fresh-tasty-calverton/id1479521721?uo=4,Food & Drink,4+,62837760,9.0,2019-10-13T07:00:00Z,2019-10-13T18:03:11Z,1.0,0.0,USD,True,1470879361,Reza Reza,https://apps.apple.com/us/developer/reza-reza/id1470879361?uo=4,,0.0,0,0.0,0
com.woqidai.lmrcfun,LMRC FUN,https://apps.apple.com/us/app/lmrc-fun/id1492040617?uo=4,Utilities,4+,123482112,7.0,2019-12-19T08:00:00Z,2020-12-18T23:12:56Z,1.0.5,0.0,USD,True,1388222999,"ShanTou City Vison Electronictechnology Co., Ltd.",https://apps.apple.com/us/developer/shantou-city-vison-electronictechnology-co-ltd/id1388222999?uo=4,,0.0,0,0.0,0
vn.com.misa.amiscrm,AMIS CRM,https://apps.apple.com/us/app/amis-crm/id627403827?uo=4,Business,4+,37731328,10.0,2013-04-09T18:26:43Z,2019-11-13T16:29:28Z,6.6,0.0,USD,True,518190309,MISA JSC,https://apps.apple.com/us/developer/misa-jsc/id518190309?uo=4,http://www.misa.com.vn,2.33333,3,2.33333,3
com.tantu.map,TantuMap (Offline Navigation),https://apps.apple.com/us/app/tantumap-offline-navigation/id1072268216?uo=4,Navigation,4+,267474944,10.0,2016-02-02T19:55:30Z,2020-08-14T01:14:14Z,2.7.6,0.0,USD,True,1351618023,"Beijing Tantu Information Technology Co.,Ltd.",https://apps.apple.com/us/developer/beijing-tantu-information-technology-co-ltd/id1351618023?uo=4,,4.79738,839,4.79738,839
com.vetexpert.VetExpert.Mobile,Vet-Expert,https://apps.apple.com/us/app/vet-expert/id1476737975?uo=4,Medical,4+,115100672,8.0,2019-11-20T08:00:00Z,2021-06-23T12:20:26Z,1.0.7842,0.0,USD,True,703031123,DSAHR Inc.,https://apps.apple.com/us/developer/dsahr-inc/id703031123?uo=4,,0.0,0,0.0,0
com.ccsfounder.GiAyurveda,GiAyurveda,https://apps.apple.com/us/app/giayurveda/id1580375833?uo=4,Food & Drink,4+,18342912,13.0,2021-08-16T07:00:00Z,2021-10-10T11:57:30Z,1.3,0.0,USD,True,1580375835,Imaran Khan,https://apps.apple.com/us/developer/imaran-khan/id1580375835?uo=4,https://giayurveda.com/,0.0,0,0.0,0
com.sanboxapps.ridiculoussocialdistancing,Bean Blast,https://apps.apple.com/us/app/bean-blast/id1506685742?uo=4,Games,12+,90787840,10.0,2020-04-18T07:00:00Z,2020-04-18T23:23:57Z,1.0,0.0,USD,True,401543521,bassem youssef,https://apps.apple.com/us/developer/bassem-youssef/id401543521?uo=4,,5.0,1,5.0,1
com.games.color.gallery.bfgs,Color Gallery: Gradient Puzzle,https://apps.apple.com/us/app/color-gallery-gradient-puzzle/id1534776473?uo=4,Games,4+,365312000,9.0,2020-10-08T07:00:00Z,2021-03-23T21:51:13Z,1.5.0,0.0,USD,True,1435854271,Chih Yuan Chou,https://apps.apple.com/us/developer/chih-yuan-chou/id1435854271?uo=4,,5.0,13,5.0,13
nl.grouplink.563,N.S.V. Carolus Magnus,https://apps.apple.com/us/app/n-s-v-carolus-magnus/id1527378352?uo=4,Social Networking,4+,134815744,9.0,2020-08-12T07:00:00Z,2020-08-12T21:41:13Z,10.0.17,0.0,USD,True,1527378354,N.S.V. Carolus Magnus,https://apps.apple.com/us/developer/n-s-v-carolus-magnus/id1527378354?uo=4,,0.0,0,0.0,0
com.patel.Marathi-Calculator,Marathi Calculator,https://apps.apple.com/us/app/marathi-calculator/id1192883794?uo=4,Productivity,4+,87460864,10.0,2017-01-14T06:23:50Z,2020-04-23T13:29:04Z,2.1,0.0,USD,True,1191379024,Kirtan Patel,https://apps.apple.com/us/developer/kirtan-patel/id1191379024?uo=4,,5.0,1,5.0,1
com.shuang.dentist,Dentist Doctor,https://apps.apple.com/us/app/dentist-doctor/id854980340?uo=4,Games,4+,14528512,4.3,2014-04-10T16:58:01Z,2014-04-10T16:58:01Z,1.0.0,0.0,USD,True,592028384,Elnora English,https://apps.apple.com/us/developer/elnora-english/id592028384?uo=4,,4.85714,7,4.85714,7
com.sagosago.SpaceExplorerTV,Sago Mini Space Explorer TV,https://apps.apple.com/us/app/sago-mini-space-explorer-tv/id1114891426?uo=4,Education,4+,152351744,9.0,2016-06-16T04:09:22Z,2016-06-16T04:09:22Z,1.1,2.99,USD,False,640702079,Sago Mini,https://apps.apple.com/us/developer/sago-mini/id640702079?uo=4,http://www.sagomini.com/,0.0,0,0.0,0
com.workee.aps,Workee: Find Jobs & Hire Staff,https://apps.apple.com/us/app/workee-find-jobs-hire-staff/id1536988363?uo=4,Business,4+,35307520,13.0,2020-10-28T07:00:00Z,2021-09-22T16:54:37Z,9.0.4,0.0,USD,True,1536988365,Workee ApS,https://apps.apple.com/us/developer/workee-aps/id1536988365?uo=4,https://workee.co/,0.0,0,0.0,0
com.helpling.app.me.customer,Helpling Middle East,https://apps.apple.com/us/app/helpling-middle-east/id1148594917?uo=4,Shopping,4+,82277376,10.0,2016-09-22T12:23:51Z,2019-09-13T10:04:06Z,3.1.0,0.0,USD,True,899625590,Helpling GmbH,https://apps.apple.com/us/developer/helpling-gmbh/id899625590?uo=4,,3.30769,13,3.30769,13
com.como.prod886020210125,CSC Members Club,https://apps.apple.com/us/app/csc-members-club/id1550900884?uo=4,Food & Drink,4+,66161664,10.0,2021-01-27T08:00:00Z,2021-05-26T21:11:58Z,2.1.0,0.0,USD,True,1550901096,GSY PROPERTY LIMITED,https://apps.apple.com/us/developer/gsy-property-limited/id1550901096?uo=4,,0.0,0,0.0,0
de.haus.camelot,Camelot,https://apps.apple.com/us/app/camelot/id1503138711?uo=4,Lifestyle,4+,35623936,12.0,2020-03-24T07:00:00Z,2021-10-07T11:15:01Z,2.0.5,0.0,USD,True,1503138710,Smart City Solutions,https://apps.apple.com/us/developer/smart-city-solutions/id1503138710?uo=4,https://camelot.haus,0.0,0,0.0,0
com.wzh.momotixing,Slob Reminder- hourly schedule,https://apps.apple.com/us/app/slob-reminder-hourly-schedule/id898553590?uo=4,Productivity,4+,10137600,8.0,2014-08-01T04:08:02Z,2021-08-27T18:37:34Z,5.30,0.0,USD,True,892030257,泽辉 王,https://apps.apple.com/us/developer/%E6%B3%BD%E8%BE%89-%E7%8E%8B/id892030257?uo=4,https://xiaolingapp.com,3.2,5,3.2,5
com.brandbrewery.eoy,DHL EOY Americas 2018,https://apps.apple.com/us/app/dhl-eoy-americas-2018/id1454788325?uo=4,Business,4+,33637376,10.0,2019-03-09T14:02:16Z,2019-03-09T14:02:16Z,1.0.0,0.0,USD,True,1327445476,Brand Brewery Ltd,https://apps.apple.com/us/developer/brand-brewery-ltd/id1327445476?uo=4,,0.0,0,0.0,0
com.cargoclix.safe.checkin,Safe Checkin,https://apps.apple.com/us/app/safe-checkin/id1579161607?uo=4,Utilities,17+,106553344,14,2021-10-03T07:00:00Z,2021-10-03T12:57:46Z,1.0,0.0,USD,True,1507148094,Cargoclix,https://apps.apple.com/us/developer/cargoclix/id1507148094?uo=4,,0.0,0,0.0,0
com.ecommerce.aladin,Aladin Discount,https://apps.apple.com/us/app/aladin-discount/id1543544858?uo=4,Shopping,4+,92530688,10.0,2020-12-07T08:00:00Z,2021-02-16T19:13:19Z,0.0.7,0.0,USD,True,1532707195,Ryad Oucherif,https://apps.apple.com/us/developer/ryad-oucherif/id1532707195?uo=4,,0.0,0,0.0,0
com.japanese.vocabulary.tu.vung,Tu Vung Tieng Nhat - Offline,https://apps.apple.com/us/app/tu-vung-tieng-nhat-offline/id1225453267?uo=4,Education,4+,27150336,9.0,2017-04-13T14:40:31Z,2017-04-13T14:40:31Z,1.0,0.0,USD,True,1151276235,Trinh Van Quan,https://apps.apple.com/us/developer/trinh-van-quan/id1151276235?uo=4,,0.0,0,0.0,0
com.triactivemedia.professionalbeauty2,Professional Beauty Magazine,https://apps.apple.com/us/app/professional-beauty-magazine/id503109022?uo=4,Reference,4+,24107008,11.2,2012-02-28T09:02:50Z,2020-11-26T16:31:45Z,6.4.3,0.0,USD,True,1031261720,trades exhibitions ltd,https://apps.apple.com/us/developer/trades-exhibitions-ltd/id1031261720?uo=4,,1.0,2,1.0,2
com.spade.servicepro,Service Pro SIPL,https://apps.apple.com/us/app/service-pro-sipl/id1461457301?uo=4,Business,4+,17242112,9.0,2019-04-27T16:57:18Z,2019-04-27T16:57:18Z,1.0,0.0,USD,True,1390360832,SpadeInfotech Pvt Ltd,https://apps.apple.com/us/developer/spadeinfotech-pvt-ltd/id1390360832?uo=4,,0.0,0,0.0,0
pinna.reinkout.com,Pinna - Unicycle for your nerves,https://apps.apple.com/us/app/pinna-unicycle-for-your-nerves/id944355604?uo=4,Games,4+,49651712,7.0,2015-01-21T08:00:00Z,2015-02-02T18:05:53Z,1.0.3,0.0,USD,True,702878406,Riku Tamminen,https://apps.apple.com/us/developer/riku-tamminen/id702878406?uo=4,http://www.reinkout.com,4.33,200,4.33,200
de.bioxshop.mde.app.kornkraft,Kornkraft BestellApp,https://apps.apple.com/us/app/kornkraft-bestellapp/id1519209433?uo=4,Shopping,4+,7705600,10.0,2020-08-13T07:00:00Z,2020-08-13T19:01:26Z,2.0.1,0.0,USD,True,1504232135,BBsl GmbH,https://apps.apple.com/us/developer/bbsl-gmbh/id1504232135?uo=4,https://kornkraft.com,0.0,0,0.0,0
br.com.alura.bootcamps,Alura Bootcamps,https://apps.apple.com/us/app/alura-bootcamps/id1537815650?uo=4,Education,4+,40844288,10.0,2020-11-16T08:00:00Z,2021-10-13T15:10:38Z,1.4.0,0.0,USD,True,1225776634,AOVS Sistemas De Informatica Ltda,https://apps.apple.com/us/developer/aovs-sistemas-de-informatica-ltda/id1225776634?uo=4,,0.0,0,0.0,0
ekappug.EVERYDAY,EVERYDAY - Your 1 second video diary,https://apps.apple.com/us/app/everyday-your-1-second-video-diary/id1216275680?uo=4,Photo & Video,4+,2159616,10.2,2017-03-23T03:59:33Z,2017-03-23T03:59:33Z,1.0,1.99,USD,False,1006098950,ekapp UG (haftungsbeschränkt),https://apps.apple.com/us/developer/ekapp-ug-haftungsbeschr%C3%A4nkt/id1006098950?uo=4,,1.0,2,1.0,2
com.gyrocade.Starlight2,Starlight - Explore the Stars,https://apps.apple.com/us/app/starlight-explore-the-stars/id762002305?uo=4,Education,4+,72068096,12.1,2013-11-28T04:18:39Z,2021-03-04T11:38:22Z,3.2.6,1.99,USD,False,1489492451,"ION6, LLC",https://apps.apple.com/us/developer/ion6-llc/id1489492451?uo=4,,4.7119,958,4.7119,958
com.deportessf.app,Deportes SF - News,https://apps.apple.com/us/app/deportes-sf-news/id1532497636?uo=4,Sports,12+,59704320,9.0,2020-09-27T07:00:00Z,2020-10-24T13:26:35Z,1.0.1,0.0,USD,True,1532497638,Robert Marte,https://apps.apple.com/us/developer/robert-marte/id1532497638?uo=4,https://deportessf.com/,5.0,1,5.0,1
Simond-Mobilesoft.MapsTools,"GPS tracking, Speed, Compass",https://apps.apple.com/us/app/gps-tracking-speed-compass/id1297931710?uo=4,Sports,4+,4626432,12.0,2017-11-28T02:56:02Z,2021-09-07T17:26:35Z,1.6,0.99,USD,False,949469480,Laurent Simond,https://apps.apple.com/us/developer/laurent-simond/id949469480?uo=4,,0.0,0,0.0,0
com.igor.tvm,Time Value of Money Calculator,https://apps.apple.com/us/app/time-value-of-money-calculator/id1246450193?uo=4,Finance,4+,7745536,8.0,2017-06-13T17:36:47Z,2019-12-22T01:51:43Z,1.3.2,0.0,USD,True,609369200,Igor Shtygashev,https://apps.apple.com/us/developer/igor-shtygashev/id609369200?uo=4,,2.25,4,2.25,4
